SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000004_quiver_122,457,952.199,0,gi|488293815|ref|WP_002365023.1|dihydropyrimidinase [Enterococcus faecalis] ,"GO:0005737, GO:0004157, GO:0016787, GO:0016810",
scf7180000000004_quiver_122,457,952.199,0,gi|488313277|ref|WP_002382662.1|dihydropyrimidinase [Enterococcus faecalis] ,"GO:0005737, GO:0004157, GO:0016787, GO:0016810",
scf7180000000004_quiver_122,457,951.814,0,gi|488312121|ref|WP_002381506.1|dihydropyrimidinase [Enterococcus faecalis] ,"GO:0005737, GO:0016787, GO:0016810",
scf7180000000004_quiver_123,397,828.165,0,gi|488285381|ref|WP_002356589.1|MULTISPECIES: diaminopropionate ammonia-lyase [Bacilli] ,"GO:0008838, GO:0030170, GO:0016829",
scf7180000000004_quiver_123,397,827.395,0,gi|488313278|ref|WP_002382663.1|diaminopropionate ammonia-lyase [Enterococcus faecalis] ,"GO:0008838, GO:0030170, GO:0016829",
scf7180000000004_quiver_123,397,826.624,0,gi|488312122|ref|WP_002381507.1|diaminopropionate ammonia-lyase [Enterococcus faecalis] ,"GO:0008838, GO:0030170, GO:0016829",
scf7180000000004_quiver_123,397,826.624,0,gi|488301024|ref|WP_002372232.1|diaminopropionate ammonia-lyase [Enterococcus faecalis] ,"GO:0008838, GO:0030170, GO:0016829",
scf7180000000004_quiver_123,397,826.624,0,gi|488291041|ref|WP_002362249.1|diaminopropionate ammonia-lyase [Enterococcus faecalis] ,"GO:0008838, GO:0030170, GO:0016829",
scf7180000000004_quiver_123,397,826.624,0,gi|488288425|ref|WP_002359633.1|diaminopropionate ammonia-lyase [Enterococcus faecalis] ,"GO:0008838, GO:0030170",
scf7180000000004_quiver_124,436,905.975,0,gi|488291039|ref|WP_002362247.1|MULTISPECIES: YgeY family selenium metabolism-linked hydrolase [Bacilli] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_124,436,905.205,0,gi|294451546|gb|EFG20006.1|M20/DapE family protein YgeY [Enterococcus faecalis PC1.1] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_124,436,904.82,0,gi|488340255|ref|WP_002409640.1|MULTISPECIES: YgeY family selenium metabolism-linked hydrolase [Enterococcus] ,"GO:0008152, GO:0016787",
scf7180000000004_quiver_124,436,904.82,0,gi|488288432|ref|WP_002359640.1|YgeY family selenium metabolism-linked hydrolase [Enterococcus faecalis] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_124,436,904.82,0,gi|488285382|ref|WP_002356590.1|MULTISPECIES: YgeY family selenium metabolism-linked hydrolase [Enterococcus] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_124,436,904.434,0,gi|488297699|ref|WP_002368907.1|YgeY family selenium metabolism-linked hydrolase [Enterococcus faecalis] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_124,436,904.049,0,gi|486869334|gb|EOI02203.1|peptidase [Enterococcus faecalis EnGen0241] ,"GO:0008152, GO:0006508, GO:0008237, GO:0016787",
scf7180000000004_quiver_125,397,829.321,0,gi|488310327|ref|WP_002379712.1|MULTISPECIES: knotted carbamoyltransferase YgeW [Enterococcus] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016597, GO:0016740, GO:0016743",
scf7180000000004_quiver_125,397,828.165,0,gi|227176821|gb|EEI57793.1|putative carbamoyltransferase YgeW [Enterococcus faecalis EnGen0297] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016597, GO:0016740, GO:0016743",
scf7180000000004_quiver_125,397,827.78,0,gi|488288435|ref|WP_002359643.1|MULTISPECIES: knotted carbamoyltransferase YgeW [Enterococcus] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016597, GO:0016740, GO:0016743",
scf7180000000004_quiver_125,397,827.395,0,gi|306501334|gb|EFM70637.1|putative carbamoyltransferase YgeW [Enterococcus faecalis TX0109] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016597, GO:0016740, GO:0016743",
scf7180000000004_quiver_125,397,827.009,0,gi|227072826|gb|EEI10789.1|putative carbamoyltransferase YgeW [Enterococcus faecalis TX0104] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016740, GO:0016597, GO:0016743",
scf7180000000004_quiver_125,397,825.854,0,gi|498393537|ref|WP_010707240.1|MULTISPECIES: knotted carbamoyltransferase YgeW [Bacilli] ,"GO:0006207, GO:0004070, GO:0006520, GO:0016740, GO:0016597, GO:0016743",
scf7180000000004_quiver_126,314,633.639,0,gi|488288439|ref|WP_002359647.1|carbamate kinase [Enterococcus faecalis] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_126,314,633.254,0,gi|488291381|ref|WP_002362589.1|MULTISPECIES: carbamate kinase [Bacilli] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_126,314,632.869,0,gi|488297700|ref|WP_002368908.1|carbamate kinase [Enterococcus faecalis] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_126,314,632.484,0,gi|488295923|ref|WP_002367131.1|MULTISPECIES: carbamate kinase [Enterococcus] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525","EOT52367.1, EOT85718.1, AAO82286.1, NP_816216.1"
scf7180000000004_quiver_126,314,631.713,0,gi|488340256|ref|WP_002409641.1|carbamate kinase [Enterococcus faecalis] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_126,314,631.713,0,gi|488313282|ref|WP_002382667.1|carbamate kinase [Enterococcus faecalis] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_126,314,631.328,0,gi|488285384|ref|WP_002356592.1|MULTISPECIES: carbamate kinase [Enterococcus] ,"GO:0008804, GO:0016310, GO:0016740, GO:0016301, GO:0006525",
scf7180000000004_quiver_127,126,258.455,3.02E-87,gi|488291036|ref|WP_002362244.1|MULTISPECIES: RidA family protein [Bacilli] ,GO:0016787,
scf7180000000004_quiver_128,439,853.588,0,gi|488285386|ref|WP_002356594.1|MULTISPECIES: purine permease [Enterococcus] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_128,439,853.203,0,gi|488312126|ref|WP_002381511.1|MULTISPECIES: purine permease [Bacilli] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_128,439,852.432,0,gi|498514999|ref|WP_010815215.1|MULTISPECIES: purine permease [Enterococcus] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_128,439,851.662,0,gi|488340257|ref|WP_002409642.1|MULTISPECIES: purine permease [Enterococcus] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_128,439,850.892,0,gi|727116696|ref|WP_033626283.1|purine permease [Enterococcus faecalis] ,"GO:0055085, GO:0016020, GO:0016021, GO:0006810, GO:0005215",
scf7180000000004_quiver_129,119,242.276,4.84E-81,gi|488285387|ref|WP_002356595.1|MULTISPECIES: molybdenum transporter [Bacilli] ,"GO:0003677, GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,241.121,1.42E-80,gi|488327721|ref|WP_002397106.1|LysR family transcriptional regulator [Enterococcus faecalis] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,240.35,3.06E-80,gi|488336820|ref|WP_002406205.1|LysR family transcriptional regulator [Enterococcus faecalis] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,229.95,3.16E-76,gi|255967941|gb|EET98563.1|transcriptional regulator [Enterococcus faecalis T2] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,226.098,1.06E-74,gi|488340259|ref|WP_002409644.1|MULTISPECIES: LysR family transcriptional regulator [Enterococcus] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,195.282,9.91E-63,"gi|402397140|gb|EJV30175.1|transcriptional regulator, LysR family [Enterococcus faecalis ERV73] ","GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,147.517,1.85E-43,gi|498467571|ref|WP_010772927.1|LysR family transcriptional regulator [Enterococcus caccae] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_129,119,140.969,9.58E-41,gi|1196832902|ref|WP_086279064.1|MULTISPECIES: LysR family transcriptional regulator [Enterococcus] ,"GO:0003700, GO:0006355",
scf7180000000004_quiver_131,857,1766.13,0,gi|488285389|ref|WP_002356597.1|MULTISPECIES: selenium-dependent xanthine dehydrogenase [Enterococcus] ,"GO:0046872, GO:0016491, GO:0009055, GO:0055114, GO:0051537, GO:0051536",
scf7180000000004_quiver_131,857,1764.2,0,gi|488340260|ref|WP_002409645.1|selenium-dependent xanthine dehydrogenase [Enterococcus faecalis] ,"GO:0046872, GO:0016491, GO:0009055, GO:0055114, GO:0051537, GO:0051536",
scf7180000000004_quiver_131,857,1761.89,0,gi|488309207|ref|WP_002378592.1|selenium-dependent xanthine dehydrogenase [Enterococcus faecalis] ,"GO:0046872, GO:0016491, GO:0009055, GO:0055114, GO:0051537, GO:0051536",
scf7180000000004_quiver_131,857,1761.5,0,gi|498393542|ref|WP_010707245.1|selenium-dependent xanthine dehydrogenase [Enterococcus faecalis] ,"GO:0046872, GO:0016491, GO:0009055, GO:0055114, GO:0051537, GO:0051536",
scf7180000000004_quiver_133,382,781.556,0,gi|488285391|ref|WP_002356599.1|MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Enterococcus] ,"GO:0003824, GO:0008483, GO:0016740",
scf7180000000004_quiver_133,382,777.704,0,gi|488297707|ref|WP_002368915.1|aminotransferase class V-fold PLP-dependent enzyme [Enterococcus faecalis] ,"GO:0003824, GO:0016829",
scf7180000000004_quiver_133,382,777.704,0,gi|488288446|ref|WP_002359654.1|aminotransferase class V-fold PLP-dependent enzyme [Enterococcus faecalis] ,"GO:0003824, GO:0016829",
scf7180000000004_quiver_133,382,776.933,0,gi|488293812|ref|WP_002365020.1|aminotransferase class V-fold PLP-dependent enzyme [Enterococcus faecalis] ,GO:0003824,
scf7180000000004_quiver_133,382,775.393,0,gi|488340262|ref|WP_002409647.1|MULTISPECIES: aminotransferase class V-fold PLP-dependent enzyme [Enterococcus] ,GO:0003824,
scf7180000000004_quiver_133,382,773.852,0,gi|564597446|gb|ETC93452.1|class V aminotransferase [Enterococcus faecalis PF3],"GO:0003824, GO:0008483, GO:0016740",
scf7180000000004_quiver_134,340,697.967,0,"gi|488288449|ref|WP_002359657.1|MULTISPECIES: selenide, water dikinase SelD [Enterococcus] ","GO:0004756, GO:0000287, GO:0000166, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524","AAO82278.1, NP_816208.1, EOT85710.1, EOT52375.1"
scf7180000000004_quiver_134,340,696.812,0,"gi|498525779|ref|WP_010825447.1|MULTISPECIES: selenide, water dikinase SelD [Bacilli] ","GO:0004756, GO:0000287, GO:0000166, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_134,340,696.812,0,"gi|488299279|ref|WP_002370487.1|selenide, water dikinase SelD [Enterococcus faecalis] ","GO:0004756, GO:0000287, GO:0000166, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_134,340,696.427,0,"gi|488337812|ref|WP_002407197.1|selenide, water dikinase SelD [Enterococcus faecalis] ","GO:0004756, GO:0000166, GO:0000287, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_134,340,695.656,0,"gi|488291033|ref|WP_002362241.1|selenide, water dikinase SelD [Enterococcus faecalis] ","GO:0004756, GO:0000166, GO:0000287, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_134,340,694.115,0,"gi|488343903|ref|WP_002413288.1|selenide, water dikinase SelD [Enterococcus faecalis] ","GO:0004756, GO:0000287, GO:0000166, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_134,340,694.115,0,"gi|488285393|ref|WP_002356601.1|MULTISPECIES: selenide, water dikinase SelD [Enterococcus] ","GO:0004756, GO:0000287, GO:0000166, GO:0016260, GO:0016310, GO:0016740, GO:0016301, GO:0005524",
scf7180000000004_quiver_139,154,304.294,1.93E-104,gi|227072841|gb|EEI10804.1|flavodoxin [Enterococcus faecalis TX0104] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_139,154,303.138,6.44E-104,gi|310631485|gb|EFQ14768.1|flavodoxin [Enterococcus faecalis EnGen0311] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_139,154,301.982,1.73E-103,gi|315032698|gb|EFT44630.1|flavodoxin [Enterococcus faecalis TX0017] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_139,154,299.286,1.47E-102,gi|488285404|ref|WP_002356612.1|MULTISPECIES: flavodoxin [Enterococcus] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_139,154,298.13,5.14E-102,gi|486965972|gb|EOI95602.1|flavodoxin [Enterococcus faecalis EnGen0302] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_139,154,298.13,5.91E-102,gi|315155447|gb|EFT99463.1|flavodoxin [Enterococcus faecalis TX0043] ,"GO:0010181, GO:0055114",
scf7180000000004_quiver_140,279,575.859,0,gi|488285405|ref|WP_002356613.1|sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein [Enterococcus faecalis] ,"GO:0046872, GO:0050660, GO:0016491, GO:0055114, GO:0006221, GO:0051537, GO:0051536, GO:0004324",
scf7180000000004_quiver_140,279,575.859,0,gi|487054068|gb|EOJ81214.1|ferredoxin-NADP(+) reductase subunit alpha [Enterococcus faecalis EnGen0369] ,"GO:0050660, GO:0016491, GO:0046872, GO:0055114, GO:0006221, GO:0051537, GO:0051536",
scf7180000000004_quiver_140,279,575.859,0,gi|256951693|gb|EEU68325.1|NADPH-dependent glutamate synthase subunit small [Enterococcus faecalis Merz96] ,"GO:0046872, GO:0050660, GO:0016491, GO:0055114, GO:0006221, GO:0051537, GO:0051536",
scf7180000000004_quiver_140,279,575.474,0,gi|256954180|gb|EEU70812.1|glutamate synthase [Enterococcus faecalis HIP11704] ,"GO:0016491, GO:0046872, GO:0050660, GO:0055114, GO:0006221, GO:0051537, GO:0051536",
scf7180000000004_quiver_140,279,575.474,0,gi|227176806|gb|EEI57778.1|oxidoreductase NAD-binding domain protein [Enterococcus faecalis EnGen0297] ,"GO:0050660, GO:0016491, GO:0046872, GO:0055114, GO:0006221, GO:0051537, GO:0051536",
scf7180000000004_quiver_140,279,574.704,0,gi|257158582|gb|EEU88542.1|glutamate synthase [Enterococcus faecalis ARO1/DG] ,"GO:0050660, GO:0016491, GO:0046872, GO:0055114, GO:0006221, GO:0051537, GO:0051536",
scf7180000000004_quiver_141,472,967.222,0,"gi|488317751|ref|WP_002387136.1|glutamate synthase (NADPH), homotetrameric [Enterococcus faecalis] ","GO:0016491, GO:0055114, GO:0004355, GO:0051536","NP_816201.1, EOT85703.1, EOT52382.1, AAO82271.1"
scf7180000000004_quiver_141,472,963.755,0,"gi|498471262|ref|WP_010776028.1|glutamate synthase (NADPH), homotetrameric [Enterococcus faecalis] ","GO:0016491, GO:0055114, GO:0051536",
scf7180000000004_quiver_141,472,963.37,0,"gi|488340267|ref|WP_002409652.1|MULTISPECIES: glutamate synthase (NADPH), homotetrameric [Enterococcus] ","GO:0016491, GO:0055114, GO:0004355, GO:0051536",
scf7180000000004_quiver_141,472,962.6,0,"gi|514898944|ref|WP_016627188.1|glutamate synthase (NADPH), homotetrameric [Enterococcus faecalis] ","GO:0016491, GO:0055114, GO:0004355, GO:0051536",
scf7180000000004_quiver_141,472,962.214,0,"gi|488293810|ref|WP_002365018.1|MULTISPECIES: glutamate synthase (NADPH), homotetrameric [Enterococcus] ","GO:0016491, GO:0055114, GO:0004355, GO:0051536",
scf7180000000004_quiver_142,1177,2457.56,0,gi|498393550|ref|WP_010707253.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0003824, GO:0046872, GO:0016903, GO:0016491, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_142,1177,2457.17,0,gi|488310315|ref|WP_002379700.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0003824, GO:0016903, GO:0046872, GO:0016491, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_142,1177,2456.4,0,gi|488330444|ref|WP_002399829.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0046872, GO:0016491, GO:0016903, GO:0003824, GO:0055114, GO:0022900, GO:0051539, GO:0051536",
scf7180000000004_quiver_142,1177,2455.63,0,gi|565631813|ref|WP_023894473.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0003824, GO:0016903, GO:0016491, GO:0046872, GO:0055114, GO:0051539, GO:0022900, GO:0051536",
scf7180000000004_quiver_142,1177,2454.86,0,gi|498407692|ref|WP_010717691.1|pyruvate:ferredoxin (flavodoxin) oxidoreductase [Enterococcus faecalis] ,"GO:0008152, GO:0030976, GO:0005506, GO:0016903, GO:0003824, GO:0016491, GO:0046872, GO:0055114, GO:0022900, GO:0051539, GO:0051536",
scf7180000000004_quiver_143,471,936.791,0,gi|488316353|ref|WP_002385738.1|MULTISPECIES: Ktr system potassium uptake protein D [Enterococcus] ,"GO:0055085, GO:0006812, GO:0098655, GO:0016020, GO:0016021, GO:0008324",
scf7180000000004_quiver_143,471,936.021,0,gi|498399404|ref|WP_010712710.1|cation transporter [Enterococcus faecalis] ,"GO:0055085, GO:0006812, GO:0098655, GO:0016020, GO:0016021, GO:0008324",
scf7180000000004_quiver_143,471,935.636,0,gi|559552651|gb|ESU75034.1|Potassium uptake protein ktrB [Enterococcus faecalis CBRD01] ,"GO:0055085, GO:0006812, GO:0016020, GO:0098655, GO:0016021, GO:0008324",
scf7180000000004_quiver_143,471,935.636,0,gi|498399984|ref|WP_010713181.1|MULTISPECIES: cation transporter [Bacilli] ,"GO:0055085, GO:0006812, GO:0016020, GO:0098655, GO:0016021, GO:0008324",
scf7180000000004_quiver_144,505,1022.69,0,gi|488285409|ref|WP_002356617.1|MULTISPECIES: flavocytochrome c [Bacilli] ,"GO:0016491, GO:0055114, GO:0016156, GO:0000104",
scf7180000000004_quiver_144,505,1022.31,0,gi|488313294|ref|WP_002382679.1|flavocytochrome c [Enterococcus faecalis] ,"GO:0016491, GO:0055114, GO:0016156, GO:0000104",
scf7180000000004_quiver_144,505,1021.15,0,gi|514904502|ref|WP_016629900.1|MULTISPECIES: flavocytochrome c [Enterococcus] ,"GO:0016491, GO:0055114, GO:0000104",
scf7180000000004_quiver_145,194,405.601,3.10E-143,gi|488285410|ref|WP_002356618.1|MULTISPECIES: thymidine kinase [Bacilli] ,"GO:0000166, GO:0005737, GO:0008270, GO:0046872, GO:0009157, GO:0016310, GO:0071897, GO:0016740, GO:0016301, GO:0005524, GO:0004797, GO:0006259",
scf7180000000004_quiver_145,194,405.601,3.30E-143,gi|559552653|gb|ESU75036.1|Thymidine kinase [Enterococcus faecalis CBRD01] ,"GO:0000166, GO:0005737, GO:0008270, GO:0046872, GO:0009157, GO:0016310, GO:0071897, GO:0016740, GO:0016301, GO:0005524, GO:0006259, GO:0004797",
scf7180000000004_quiver_145,194,404.06,1.25E-142,gi|498529466|ref|WP_010828943.1|thymidine kinase [Enterococcus faecalis] ,"GO:0000166, GO:0005737, GO:0008270, GO:0046872, GO:0009157, GO:0016310, GO:0071897, GO:0016740, GO:0016301, GO:0005524, GO:0004797, GO:0006259",
scf7180000000004_quiver_145,194,404.06,1.46E-142,gi|488317750|ref|WP_002387135.1|thymidine kinase [Enterococcus faecalis] ,"GO:0000166, GO:0005737, GO:0008270, GO:0009157, GO:0046872, GO:0016310, GO:0016740, GO:0071897, GO:0016301, GO:0005524, GO:0006259, GO:0004797","Q831F5.1, AAO82267.1, EOT52386.1, EOT85699.1, NP_816197.1"
scf7180000000004_quiver_145,194,402.519,5.45E-142,gi|488340270|ref|WP_002409655.1|thymidine kinase [Enterococcus faecalis] ,"GO:0000166, GO:0005737, GO:0008270, GO:0046872, GO:0009157, GO:0016310, GO:0016740, GO:0071897, GO:0016301, GO:0005524, GO:0006259, GO:0004797",
scf7180000000004_quiver_145,194,360.918,1.92E-125,gi|498457914|ref|WP_010763348.1|thymidine kinase [Enterococcus haemoperoxidus] ,"GO:0000166, GO:0005737, GO:0008270, GO:0046872, GO:0009157, GO:0016310, GO:0071897, GO:0016740, GO:0016301, GO:0005524, GO:0004797, GO:0006259",
scf7180000000004_quiver_146,357,726.472,0,gi|488285411|ref|WP_002356619.1|MULTISPECIES: peptide chain release factor 1 [Bacilli] ,"GO:0005737, GO:0003747, GO:0006415, GO:0006412, GO:0016149","AAO82266.1, NP_816196.1, EOT52387.1, EOT85698.1, Q831F6.1"
scf7180000000004_quiver_146,357,726.087,0,gi|488312138|ref|WP_002381523.1|peptide chain release factor 1 [Enterococcus faecalis] ,"GO:0005737, GO:0003747, GO:0006415, GO:0016149, GO:0006412",
scf7180000000004_quiver_146,357,724.546,0,gi|559552654|gb|ESU75037.1|Bacterial Peptide Chain Release Factor 1 (RF-1) [Enterococcus faecalis CBRD01],"GO:0005737, GO:0003747, GO:0006415, GO:0016149, GO:0006412",
scf7180000000004_quiver_146,357,698.738,0,gi|489220052|ref|WP_003128515.1|MULTISPECIES: peptide chain release factor 1 [Enterococcus] ,"GO:0005737, GO:0003747, GO:0006415, GO:0006412, GO:0016149",
scf7180000000004_quiver_146,357,693.73,0,gi|491369987|ref|WP_005227884.1|MULTISPECIES: peptide chain release factor 1 [Enterococcus] ,"GO:0005737, GO:0003747, GO:0006415, GO:0006412, GO:0016149",
scf7180000000004_quiver_146,357,692.189,0,gi|494395168|ref|WP_007209165.1|peptide chain release factor 1 [Enterococcus italicus] ,"GO:0005737, GO:0003747, GO:0006415, GO:0006412, GO:0016149",
scf7180000000004_quiver_146,357,691.804,0,gi|498440141|ref|WP_010745791.1|MULTISPECIES: peptide chain release factor 1 [Enterococcus] ,"GO:0005737, GO:0003747, GO:0006415, GO:0006412, GO:0016149",
scf7180000000004_quiver_147,277,569.696,0,"gi|488310314|ref|WP_002379699.1|MULTISPECIES: protein-(glutamine-N5) methyltransferase, release factor-specific [Bacilli] ","GO:0008276, GO:0018364, GO:0008168, GO:0016740, GO:0032259, GO:0006479, GO:0036009, GO:0003676","AAO82265.1, NP_816195.1, EOT85697.1, EOT52388.1, Q831F7.1"
scf7180000000004_quiver_147,277,568.926,0,"gi|488311246|ref|WP_002380631.1|protein-(glutamine-N5) methyltransferase, release factor-specific [Enterococcus faecalis] ","GO:0008276, GO:0018364, GO:0016740, GO:0008168, GO:0032259, GO:0006479, GO:0036009, GO:0003676",
scf7180000000004_quiver_147,277,565.844,0,gi|488291029|ref|WP_002362237.1|peptide chain release factor N(5)-glutamine methyltransferase [Enterococcus faecalis] ,"GO:0008276, GO:0018364, GO:0016740, GO:0008168, GO:0032259, GO:0036009, GO:0006479, GO:0003676",
scf7180000000004_quiver_147,277,565.844,0,gi|488288460|ref|WP_002359668.1|peptide chain release factor N(5)-glutamine methyltransferase [Enterococcus faecalis] ,"GO:0008276, GO:0018364, GO:0008168, GO:0016740, GO:0032259, GO:0006479, GO:0036009, GO:0003676",
scf7180000000004_quiver_147,277,565.074,0,gi|488326840|ref|WP_002396225.1|peptide chain release factor N(5)-glutamine methyltransferase [Enterococcus faecalis] ,"GO:0008276, GO:0018364, GO:0016740, GO:0008168, GO:0032259, GO:0006479, GO:0003676, GO:0036009",
scf7180000000004_quiver_148,340,691.034,0,gi|488285414|ref|WP_002356622.1|MULTISPECIES: threonylcarbamoyl-AMP synthase [Bacilli] ,"GO:0000166, GO:0016779, GO:0005737, GO:0003725, GO:0008033, GO:0016740, GO:0061710, GO:0005524",
scf7180000000004_quiver_148,340,687.952,0,gi|488333163|ref|WP_002402548.1|threonylcarbamoyl-AMP synthase [Enterococcus faecalis] ,"GO:0000166, GO:0016779, GO:0005737, GO:0003725, GO:0008033, GO:0016740, GO:0061710, GO:0005524",
scf7180000000004_quiver_148,340,687.567,0,gi|488318969|ref|WP_002388354.1|threonylcarbamoyl-AMP synthase [Enterococcus faecalis] ,"GO:0016779, GO:0000166, GO:0005737, GO:0003725, GO:0008033, GO:0016740, GO:0061710, GO:0005524",
scf7180000000004_quiver_149,412,843.573,0,gi|488285415|ref|WP_002356623.1|MULTISPECIES: serine hydroxymethyltransferase [Bacilli] ,"GO:0005737, GO:0003824, GO:0019264, GO:0035999, GO:0016740, GO:0032259, GO:0030170, GO:0004372, GO:0006730, GO:0008168, GO:0008652, GO:0006563, GO:0006544, GO:0006545","AAO82263.1, EOT85695.1, NP_816193.1, EOT52390.1, Q831F9.1"
scf7180000000004_quiver_149,412,843.188,0,gi|488306266|ref|WP_002376634.1|serine hydroxymethyltransferase [Enterococcus faecalis] ,"GO:0005737, GO:0019264, GO:0003824, GO:0035999, GO:0016740, GO:0032259, GO:0030170, GO:0004372, GO:0006730, GO:0006563, GO:0008168, GO:0008652, GO:0006544, GO:0006545",
scf7180000000004_quiver_150,209,424.861,2.02E-150,gi|488285416|ref|WP_002356624.1|MULTISPECIES: uracil phosphoribosyltransferase [Bacilli] ,"GO:0008152, GO:0016757, GO:0000287, GO:0005525, GO:0000166, GO:0004845, GO:0003824, GO:0008655, GO:0006223, GO:0016740, GO:0044206","EOT85694.1, NP_816192.1, AAO82262.1, EOT52391.1, Q831G0.1"
scf7180000000004_quiver_150,209,406.371,4.70E-143,gi|498464442|ref|WP_010769828.1|uracil phosphoribosyltransferase [Enterococcus phoeniculicola] ,"GO:0008152, GO:0005525, GO:0000166, GO:0016757, GO:0000287, GO:0004845, GO:0003824, GO:0008655, GO:0006223, GO:0016740, GO:0044206",
scf7180000000004_quiver_150,209,399.823,1.65E-140,gi|510930376|ref|WP_016250879.1|uracil phosphoribosyltransferase [Enterococcus cecorum] ,"GO:0008152, GO:0005525, GO:0000166, GO:0016757, GO:0000287, GO:0004845, GO:0003824, GO:0006223, GO:0008655, GO:0016740, GO:0044206",
scf7180000000004_quiver_150,209,399.823,2.10E-140,gi|514895492|ref|WP_016623990.1|uracil phosphoribosyltransferase [Enterococcus faecalis] ,"GO:0008152, GO:0000166, GO:0016757, GO:0005525, GO:0000287, GO:0004845, GO:0003824, GO:0008655, GO:0006223, GO:0016740, GO:0044206",
scf7180000000004_quiver_150,209,399.438,2.56E-140,gi|492542327|ref|WP_005879244.1|MULTISPECIES: uracil phosphoribosyltransferase [Enterococcus] ,"GO:0008152, GO:0005525, GO:0016757, GO:0000166, GO:0000287, GO:0004845, GO:0003824, GO:0006223, GO:0008655, GO:0016740, GO:0044206",
scf7180000000004_quiver_150,209,398.282,6.78E-140,gi|510809649|ref|WP_016184399.1|uracil phosphoribosyltransferase [Enterococcus columbae] ,"GO:0008152, GO:0000166, GO:0005525, GO:0016757, GO:0000287, GO:0004845, GO:0003824, GO:0006223, GO:0008655, GO:0016740, GO:0044206",
